name,Worldwide,year,trailer,watched,,
Custody,"$3,790,303",2018,https://www.youtube.com/results?search_query=Custody+trailer&page=&utm_source=opensearch,0,,
Green Room,"$3,769,214",2016,https://www.youtube.com/results?search_query=Green+Room+trailer&page=&utm_source=opensearch,0,,
Free Fire,"$3,719,383",2017,https://www.youtube.com/results?search_query=Free+Fire+trailer&page=&utm_source=opensearch,0,,
Night of 7 Years,"$3,716,820",2018,https://www.youtube.com/results?search_query=Night+of+7+Years+trailer&page=&utm_source=opensearch,0,,
The Last King,"$3,705,618",2016,https://www.youtube.com/results?search_query=The+Last+King+trailer&page=&utm_source=opensearch,0,,
A Fantastic Woman,"$3,702,353",2017,https://www.youtube.com/results?search_query=A+Fantastic+Woman+trailer&page=&utm_source=opensearch,0,,
Western Stars,"$3,681,681",2019,https://www.youtube.com/results?search_query=Western+Stars+trailer&page=&utm_source=opensearch,0,,
Gosnell: The Trial of America's Biggest Serial Killer,"$3,679,893",2018,https://www.youtube.com/results?search_query=Gosnell:+The+Trial+of+America's+Biggest+Serial+Killer+trailer&page=&utm_source=opensearch,0,,
Non-Fiction,"$3,649,042",2018,https://www.youtube.com/results?search_query=Non-Fiction+trailer&page=&utm_source=opensearch,0,,
Crooked House,"$3,625,952",2017,https://www.youtube.com/results?search_query=Crooked+House+trailer&page=&utm_source=opensearch,0,,
Colonia,"$3,621,046",2016,https://www.youtube.com/results?search_query=Colonia+trailer&page=&utm_source=opensearch,0,,
The Insult,"$3,601,603",2017,https://www.youtube.com/results?search_query=The+Insult+trailer&page=&utm_source=opensearch,0,,
Phoenix Forgotten,"$3,600,146",2017,https://www.youtube.com/results?search_query=Phoenix+Forgotten+trailer&page=&utm_source=opensearch,0,,
Heart Blackened,"$3,593,480",2017,https://www.youtube.com/results?search_query=Heart+Blackened+trailer&page=&utm_source=opensearch,0,,
Badla,"$3,590,894",2019,https://www.youtube.com/results?search_query=Badla+trailer&page=&utm_source=opensearch,0,,
Indivisible,"$3,589,633",2018,https://www.youtube.com/results?search_query=Indivisible+trailer&page=&utm_source=opensearch,0,,
The Apparition,"$3,562,793",2018,https://www.youtube.com/results?search_query=The+Apparition+trailer&page=&utm_source=opensearch,0,,
Bacurau,"$3,541,476",2019,https://www.youtube.com/results?search_query=Bacurau+trailer&page=&utm_source=opensearch,0,,
The Oscar Nominated Short Films 2019: Documentary,"$3,538,550",2019,https://www.youtube.com/results?search_query=The+Oscar+Nominated+Short+Films+2019:+Documentary+trailer&page=&utm_source=opensearch,0,,
Ek Ladki Ko Dekha Toh Aisa Laga,"$3,531,837",2019,https://www.youtube.com/results?search_query=Ek+Ladki+Ko+Dekha+Toh+Aisa+Laga+trailer&page=&utm_source=opensearch,0,,
The Oscar Nominated Short Films 2018: Live Action,"$3,511,123",2018,https://www.youtube.com/results?search_query=The+Oscar+Nominated+Short+Films+2018:+Live+Action+trailer&page=&utm_source=opensearch,0,,
Faustina: Love and Mercy,"$3,498,887",2019,https://www.youtube.com/results?search_query=Faustina:+Love+and+Mercy+trailer&page=&utm_source=opensearch,0,,
Maiden,"$3,495,241",2019,https://www.youtube.com/results?search_query=Maiden+trailer&page=&utm_source=opensearch,0,,
Racetime,"$3,493,043",2018,https://www.youtube.com/results?search_query=Racetime+trailer&page=&utm_source=opensearch,0,,
The Aeronauts,"$3,485,251",2019,https://www.youtube.com/results?search_query=The+Aeronauts+trailer&page=&utm_source=opensearch,0,,
Miles Ahead,"$3,473,958",2016,https://www.youtube.com/results?search_query=Miles+Ahead+trailer&page=&utm_source=opensearch,0,,
Great Performances at the Met: Puccini: Tosca,"$3,473,616",2018,https://www.youtube.com/results?search_query=Great+Performances+at+the+Met:+Puccini:+Tosca+trailer&page=&utm_source=opensearch,0,,
Til Death Do Us Part,"$3,455,267",2017,https://www.youtube.com/results?search_query=Til+Death+Do+Us+Part+trailer&page=&utm_source=opensearch,0,,
Obsession,"$3,454,709",2016,https://www.youtube.com/results?search_query=Obsession+trailer&page=&utm_source=opensearch,0,,
A Gentleman,"$3,438,746",2017,https://www.youtube.com/results?search_query=A+Gentleman+trailer&page=&utm_source=opensearch,0,,
The Rider,"$3,434,963",2018,https://www.youtube.com/results?search_query=The+Rider+trailer&page=&utm_source=opensearch,0,,
Borg vs. McEnroe,"$3,430,165",2017,https://www.youtube.com/results?search_query=Borg+vs.+McEnroe+trailer&page=&utm_source=opensearch,0,,
Midnight Diner,"$3,412,771",2019,https://www.youtube.com/results?search_query=Midnight+Diner+trailer&page=&utm_source=opensearch,0,,
Friends 25th: The One With The Anniversary,"$3,403,406",2019,https://www.youtube.com/results?search_query=Friends+25th:+The+One+With+The+Anniversary+trailer&page=&utm_source=opensearch,0,,
Honey Boy,"$3,400,977",2019,https://www.youtube.com/results?search_query=Honey+Boy+trailer&page=&utm_source=opensearch,0,,
Gauguin: Voyage to Tahiti,"$3,389,322",2017,https://www.youtube.com/results?search_query=Gauguin:+Voyage+to+Tahiti+trailer&page=&utm_source=opensearch,0,,
The Neon Demon,"$3,377,430",2016,https://www.youtube.com/results?search_query=The+Neon+Demon+trailer&page=&utm_source=opensearch,0,,
The Hole in the Ground,"$3,373,474",2019,https://www.youtube.com/results?search_query=The+Hole+in+the+Ground+trailer&page=&utm_source=opensearch,0,,
Patrick the Pug,"$3,369,468",2018,https://www.youtube.com/results?search_query=Patrick+the+Pug+trailer&page=&utm_source=opensearch,0,,
The Last Full Measure,"$3,364,426",2020,https://www.youtube.com/results?search_query=The+Last+Full+Measure+trailer&page=&utm_source=opensearch,0,,
Echo in the Canyon,"$3,355,324",2019,https://www.youtube.com/results?search_query=Echo+in+the+Canyon+trailer&page=&utm_source=opensearch,0,,
Panipat,"$3,349,899",2019,https://www.youtube.com/results?search_query=Panipat+trailer&page=&utm_source=opensearch,0,,
On Chesil Beach,"$3,335,913",2018,https://www.youtube.com/results?search_query=On+Chesil+Beach+trailer&page=&utm_source=opensearch,0,,
Vanishing Time: A Boy Who Returned,"$3,328,517",2016,https://www.youtube.com/results?search_query=Vanishing+Time:+A+Boy+Who+Returned+trailer&page=&utm_source=opensearch,0,,
The Death & Life of John F. Donovan,"$3,326,364",2019,https://www.youtube.com/results?search_query=The+Death+&+Life+of+John+F.+Donovan+trailer&page=&utm_source=opensearch,0,,
Breath,"$3,322,479",2018,https://www.youtube.com/results?search_query=Breath+trailer&page=&utm_source=opensearch,0,,
Wildlife,"$3,321,367",2018,https://www.youtube.com/results?search_query=Wildlife+trailer&page=&utm_source=opensearch,0,,
The SpongeBob Movie: Sponge on the Run,"$3,314,145",2020,https://www.youtube.com/results?search_query=The+SpongeBob+Movie:+Sponge+on+the+Run+trailer&page=&utm_source=opensearch,0,,
Chhichhore,"$3,311,391",2019,https://www.youtube.com/results?search_query=Chhichhore+trailer&page=&utm_source=opensearch,0,,
2020 Oscar Nominated Short Films,"$3,306,611",2020,https://www.youtube.com/results?search_query=2020+Oscar+Nominated+Short+Films+trailer&page=&utm_source=opensearch,0,,
Wonderstruck,"$3,285,916",2017,https://www.youtube.com/results?search_query=Wonderstruck+trailer&page=&utm_source=opensearch,0,,
Good Time,"$3,283,369",2017,https://www.youtube.com/results?search_query=Good+Time+trailer&page=&utm_source=opensearch,0,,
Bharath Ane Nenu,"$3,276,257",2018,https://www.youtube.com/results?search_query=Bharath+Ane+Nenu+trailer&page=&utm_source=opensearch,0,,
Marianne & Leonard: Words of Love,"$3,273,573",2019,https://www.youtube.com/results?search_query=Marianne+&+Leonard:+Words+of+Love+trailer&page=&utm_source=opensearch,0,,
Bilal: A New Breed of Hero,"$3,254,027",2016,https://www.youtube.com/results?search_query=Bilal:+A+New+Breed+of+Hero+trailer&page=&utm_source=opensearch,0,,
The Front Runner,"$3,242,235",2018,https://www.youtube.com/results?search_query=The+Front+Runner+trailer&page=&utm_source=opensearch,0,,
Samsam,"$3,232,467",2020,https://www.youtube.com/results?search_query=Samsam+trailer&page=&utm_source=opensearch,0,,
Dear Zindagi,"$3,199,581",2016,https://www.youtube.com/results?search_query=Dear+Zindagi+trailer&page=&utm_source=opensearch,0,,
Thoroughbreds,"$3,187,255",2018,https://www.youtube.com/results?search_query=Thoroughbreds+trailer&page=&utm_source=opensearch,0,,
Showtime Championship Boxing: Floyd Mayweather vs. Conor McGregor,"$3,184,384",2017,https://www.youtube.com/results?search_query=Showtime+Championship+Boxing:+Floyd+Mayweather+vs.+Conor+McGregor+trailer&page=&utm_source=opensearch,0,,
Tea With the Dames,"$3,181,152",2018,https://www.youtube.com/results?search_query=Tea+With+the+Dames+trailer&page=&utm_source=opensearch,0,,
Pilgrim's Progress,"$3,173,282",2019,https://www.youtube.com/results?search_query=Pilgrim's+Progress+trailer&page=&utm_source=opensearch,0,,
The Lodge,"$3,155,858",2020,https://www.youtube.com/results?search_query=The+Lodge+trailer&page=&utm_source=opensearch,0,,
Ingrid Goes West,"$3,146,831",2017,https://www.youtube.com/results?search_query=Ingrid+Goes+West+trailer&page=&utm_source=opensearch,0,,
Close Encounters of the Third Kind 2017 Re-release,"$3,101,507",2017,https://www.youtube.com/results?search_query=Close+Encounters+of+the+Third+Kind+2017+Re-release+trailer&page=&utm_source=opensearch,0,,
Raw,"$3,096,815",2017,https://www.youtube.com/results?search_query=Raw+trailer&page=&utm_source=opensearch,0,,
Aquarius,"$3,085,977",2016,https://www.youtube.com/results?search_query=Aquarius+trailer&page=&utm_source=opensearch,0,,
Ismael's Ghosts,"$3,075,562",2017,https://www.youtube.com/results?search_query=Ismael's+Ghosts+trailer&page=&utm_source=opensearch,0,,
All Is True,"$3,019,143",2019,https://www.youtube.com/results?search_query=All+Is+True+trailer&page=&utm_source=opensearch,0,,
Made for More,"$2,999,134",2018,https://www.youtube.com/results?search_query=Made+for+More+trailer&page=&utm_source=opensearch,0,,
The Last Word,"$2,982,004",2017,https://www.youtube.com/results?search_query=The+Last+Word+trailer&page=&utm_source=opensearch,0,,
Memoir of War,"$2,980,982",2018,https://www.youtube.com/results?search_query=Memoir+of+War+trailer&page=&utm_source=opensearch,0,,
Sibyl,"$2,930,705",2019,https://www.youtube.com/results?search_query=Sibyl+trailer&page=&utm_source=opensearch,0,,
The Oscar Nominated Short Films 2017: Live Action,"$2,877,797",2017,https://www.youtube.com/results?search_query=The+Oscar+Nominated+Short+Films+2017:+Live+Action+trailer&page=&utm_source=opensearch,0,,
Maria By Callas,"$2,869,237",2017,https://www.youtube.com/results?search_query=Maria+By+Callas+trailer&page=&utm_source=opensearch,0,,
Inhumans,"$2,852,282",2017,https://www.youtube.com/results?search_query=Inhumans+trailer&page=&utm_source=opensearch,0,,
The Oscar Nominated Short Films 2016: Live Action,"$2,850,840",2016,https://www.youtube.com/results?search_query=The+Oscar+Nominated+Short+Films+2016:+Live+Action+trailer&page=&utm_source=opensearch,0,,
God Bless the Broken Road,"$2,848,233",2018,https://www.youtube.com/results?search_query=God+Bless+the+Broken+Road+trailer&page=&utm_source=opensearch,0,,
Remember You,"$2,845,124",2016,https://www.youtube.com/results?search_query=Remember+You+trailer&page=&utm_source=opensearch,0,,
A Breath Away,"$2,842,040",2018,https://www.youtube.com/results?search_query=A+Breath+Away+trailer&page=&utm_source=opensearch,0,,
Personal Shopper,"$2,840,408",2016,https://www.youtube.com/results?search_query=Personal+Shopper+trailer&page=&utm_source=opensearch,0,,
After the Wedding,"$2,790,019",2019,https://www.youtube.com/results?search_query=After+the+Wedding+trailer&page=&utm_source=opensearch,0,,
Children of the Sea,"$2,789,668",2019,https://www.youtube.com/results?search_query=Children+of+the+Sea+trailer&page=&utm_source=opensearch,0,,
Kinky Boots the Musical,"$2,760,803",2019,https://www.youtube.com/results?search_query=Kinky+Boots+the+Musical+trailer&page=&utm_source=opensearch,0,,
Battle for Incheon: Operation Chromite,"$2,749,918",2016,https://www.youtube.com/results?search_query=Battle+for+Incheon:+Operation+Chromite+trailer&page=&utm_source=opensearch,0,,
McQueen,"$2,739,246",2018,https://www.youtube.com/results?search_query=McQueen+trailer&page=&utm_source=opensearch,0,,
Edie,"$2,731,170",2018,https://www.youtube.com/results?search_query=Edie+trailer&page=&utm_source=opensearch,0,,
Lucky,"$2,728,446",2017,https://www.youtube.com/results?search_query=Lucky+trailer&page=&utm_source=opensearch,0,,
Billionaire Boys Club,"$2,713,955",2018,https://www.youtube.com/results?search_query=Billionaire+Boys+Club+trailer&page=&utm_source=opensearch,0,,
The Rental,"$2,702,443",2020,https://www.youtube.com/results?search_query=The+Rental+trailer&page=&utm_source=opensearch,0,,
Gangsterdam,"$2,697,522",2017,https://www.youtube.com/results?search_query=Gangsterdam+trailer&page=&utm_source=opensearch,0,,
Bill & Ted Face the Music,"$2,659,436",2020,https://www.youtube.com/results?search_query=Bill+&+Ted+Face+the+Music+trailer&page=&utm_source=opensearch,0,,
Diego Maradona,"$2,656,890",2019,https://www.youtube.com/results?search_query=Diego+Maradona+trailer&page=&utm_source=opensearch,0,,
Hillsong: Let Hope Rise,"$2,649,761",2016,https://www.youtube.com/results?search_query=Hillsong:+Let+Hope+Rise+trailer&page=&utm_source=opensearch,0,,
Beautiful Accident,"$2,632,092",2017,https://www.youtube.com/results?search_query=Beautiful+Accident+trailer&page=&utm_source=opensearch,0,,
The Happy Prince,"$2,621,992",2018,https://www.youtube.com/results?search_query=The+Happy+Prince+trailer&page=&utm_source=opensearch,0,,
Happy End,"$2,610,794",2017,https://www.youtube.com/results?search_query=Happy+End+trailer&page=&utm_source=opensearch,0,,
The Little Mermaid,"$2,610,742",2018,https://www.youtube.com/results?search_query=The+Little+Mermaid+trailer&page=&utm_source=opensearch,0,,
Poster Boys,"$2,602,256",2017,https://www.youtube.com/results?search_query=Poster+Boys+trailer&page=&utm_source=opensearch,0,,
Leo Da Vinci: Mission Mona Lisa,"$2,588,859",2018,https://www.youtube.com/results?search_query=Leo+Da+Vinci:+Mission+Mona+Lisa+trailer&page=&utm_source=opensearch,0,,
A Question of Faith,"$2,587,072",2017,https://www.youtube.com/results?search_query=A+Question+of+Faith+trailer&page=&utm_source=opensearch,0,,
Assassination Nation,"$2,584,988",2018,https://www.youtube.com/results?search_query=Assassination+Nation+trailer&page=&utm_source=opensearch,0,,
Metallica & San Francisco Symphony - S&M2,"$2,582,847",2019,https://www.youtube.com/results?search_query=Metallica+&+San+Francisco+Symphony+-+S&M2+trailer&page=&utm_source=opensearch,0,,
The Informer,"$2,579,970",2019,https://www.youtube.com/results?search_query=The+Informer+trailer&page=&utm_source=opensearch,0,,
Is Genesis History?,"$2,570,392",2017,https://www.youtube.com/results?search_query=Is+Genesis+History?+trailer&page=&utm_source=opensearch,0,,
Maquia: When the Promised Flower Blooms 2018 Re-release,"$2,569,927",2018,https://www.youtube.com/results?search_query=Maquia:+When+the+Promised+Flower+Blooms+2018+Re-release+trailer&page=&utm_source=opensearch,0,,
God's Own Country,"$2,559,939",2017,https://www.youtube.com/results?search_query=God's+Own+Country+trailer&page=&utm_source=opensearch,0,,
Waves,"$2,556,335",2019,https://www.youtube.com/results?search_query=Waves+trailer&page=&utm_source=opensearch,0,,
The Only Living Boy in New York,"$2,550,321",2017,https://www.youtube.com/results?search_query=The+Only+Living+Boy+in+New+York+trailer&page=&utm_source=opensearch,0,,
Disney's Newsies: The Broadway Musical!,"$2,545,060",2017,https://www.youtube.com/results?search_query=Disney's+Newsies:+The+Broadway+Musical!+trailer&page=&utm_source=opensearch,0,,
The Dinner,"$2,544,921",2017,https://www.youtube.com/results?search_query=The+Dinner+trailer&page=&utm_source=opensearch,0,,
El Jeremías,"$2,540,144",2016,https://www.youtube.com/results?search_query=El+Jeremías+trailer&page=&utm_source=opensearch,0,,
IN OUR HANDS: Battle for Jerusalem,"$2,534,370",2017,https://www.youtube.com/results?search_query=IN+OUR+HANDS:+Battle+for+Jerusalem+trailer&page=&utm_source=opensearch,0,,
Spirits in the Forest,"$2,531,785",2019,https://www.youtube.com/results?search_query=Spirits+in+the+Forest+trailer&page=&utm_source=opensearch,0,,
Coincidence,"$2,520,487",2017,https://www.youtube.com/results?search_query=Coincidence+trailer&page=&utm_source=opensearch,0,,
Birds of Passage,"$2,517,405",2018,https://www.youtube.com/results?search_query=Birds+of+Passage+trailer&page=&utm_source=opensearch,0,,
LBJ,"$2,510,151",2017,https://www.youtube.com/results?search_query=LBJ+trailer&page=&utm_source=opensearch,0,,
"One Nation, One King","$2,481,681",2018,"https://www.youtube.com/results?search_query=One+Nation,+One+King+trailer&page=&utm_source=opensearch",0,,
